species,port,gear,year,qtr,n,landing,coverage
YTRK,BDG,TWL,1982,2,4,0,1
ARRA,BDG,TWL,1984,2,4,0,1
BANK,BDG,TWL,1984,2,4,0,1
BCAC,BDG,TWL,1984,2,4,44703,1
BLCK,BDG,TWL,1984,2,4,0,1
BLGL,BDG,TWL,1984,2,4,571,0.75
BLUR,BDG,TWL,1984,2,4,0,1
BRNZ,BDG,TWL,1984,2,4,0,1
BRWN,BDG,TWL,1984,2,4,0,1
BYEL,BDG,TWL,1984,2,4,0,1
CBZN,BDG,TWL,1984,2,4,0,1
CHNA,BDG,TWL,1984,2,4,0,1
CLPR,BDG,TWL,1984,2,4,13576,1
CMEL,BDG,TWL,1984,2,4,0,1
CNRY,BDG,TWL,1984,2,4,50999,1
COPP,BDG,TWL,1984,2,4,0,1
CWCD,BDG,TWL,1984,2,4,0,1
DBRK,BDG,TWL,1984,2,4,456,1
EGLS,BDG,TWL,1984,2,4,0,1
FLAG,BDG,TWL,1984,2,4,0,1
GBLC,BDG,TWL,1984,2,4,0,1
GRAS,BDG,TWL,1984,2,4,0,1
GSPT,BDG,TWL,1984,2,4,0,1
GSRK,BDG,TWL,1984,2,4,81,1
HBRK,BDG,TWL,1984,2,4,0,1
LCOD,BDG,TWL,1984,2,4,0,1
LSPN,BDG,TWL,1984,2,4,0,1
MXRF,BDG,TWL,1984,2,4,0,1
OLVE,BDG,TWL,1984,2,4,0,1
PNKR,BDG,TWL,1984,2,4,0,1
POP,BDG,TWL,1984,2,4,0,1
PRRK,BDG,TWL,1984,2,4,0,1
QLBK,BDG,TWL,1984,2,4,0,1
RDBD,BDG,TWL,1984,2,4,0,1
REDS,BDG,TWL,1984,2,4,0,1
REX,BDG,TWL,1984,2,4,0,1
REYE,BDG,TWL,1984,2,4,0,1
ROSY,BDG,TWL,1984,2,4,0,1
RSTN,BDG,TWL,1984,2,4,0,1
SBLY,BDG,TWL,1984,2,4,0,1
SHRP,BDG,TWL,1984,2,4,0,1
SLGR,BDG,TWL,1984,2,4,1776,0.75
SNOS,BDG,TWL,1984,2,4,0,1
SPKL,BDG,TWL,1984,2,4,0,1
SQRS,BDG,TWL,1984,2,4,0,1
SRKR,BDG,TWL,1984,2,4,0,1
SSPN,BDG,TWL,1984,2,4,0,1
STAR,BDG,TWL,1984,2,4,0,1
STRK,BDG,TWL,1984,2,4,0,1
SWSP,BDG,TWL,1984,2,4,0,1
TIGR,BDG,TWL,1984,2,4,0,1
TREE,BDG,TWL,1984,2,4,0,1
URCK,BDG,TWL,1984,2,4,0,1
VRML,BDG,TWL,1984,2,4,0,1
WDOW,BDG,TWL,1984,2,4,0,1
YEYE,BDG,TWL,1984,2,4,7555,0.75
YMTH,BDG,TWL,1984,2,4,0,1
YTRK,BDG,TWL,1984,2,4,13334,1
ARRA,BDG,TWL,1985,2,6,0,1
BANK,BDG,TWL,1985,2,6,192256,0.666666666666667
BCAC,BDG,TWL,1985,2,6,19008,1
BLCK,BDG,TWL,1985,2,6,0,1
BLGL,BDG,TWL,1985,2,6,0,1
BLUR,BDG,TWL,1985,2,6,0,1
BRNZ,BDG,TWL,1985,2,6,0,1
BRWN,BDG,TWL,1985,2,6,0,1
BYEL,BDG,TWL,1985,2,6,0,1
CBZN,BDG,TWL,1985,2,6,0,1
CHNA,BDG,TWL,1985,2,6,0,1
CLPR,BDG,TWL,1985,2,6,17299,1
CMEL,BDG,TWL,1985,2,6,0,1
CNRY,BDG,TWL,1985,2,6,81572,0.833333333333333
COPP,BDG,TWL,1985,2,6,0,1
CWCD,BDG,TWL,1985,2,6,4763,0.833333333333333
DBRK,BDG,TWL,1985,2,6,151541,0.833333333333333
EGLS,BDG,TWL,1985,2,6,0,1
FLAG,BDG,TWL,1985,2,6,0,1
GBLC,BDG,TWL,1985,2,6,0,1
GRAS,BDG,TWL,1985,2,6,0,1
GSPT,BDG,TWL,1985,2,6,0,1
GSRK,BDG,TWL,1985,2,6,0,1
HBRK,BDG,TWL,1985,2,6,0,1
LCOD,BDG,TWL,1985,2,6,0,1
LSPN,BDG,TWL,1985,2,6,0,1
MXRF,BDG,TWL,1985,2,6,0,1
OLVE,BDG,TWL,1985,2,6,0,1
PNKR,BDG,TWL,1985,2,6,0,1
POP,BDG,TWL,1985,2,6,0,1
PRRK,BDG,TWL,1985,2,6,0,1
QLBK,BDG,TWL,1985,2,6,0,1
RDBD,BDG,TWL,1985,2,6,0,1
REDS,BDG,TWL,1985,2,6,0,1
REX,BDG,TWL,1985,2,6,0,1
REYE,BDG,TWL,1985,2,6,0,1
ROSY,BDG,TWL,1985,2,6,0,1
RSTN,BDG,TWL,1985,2,6,0,1
SBLY,BDG,TWL,1985,2,6,0,1
SHRP,BDG,TWL,1985,2,6,0,1
SLGR,BDG,TWL,1985,2,6,0,1
SNOS,BDG,TWL,1985,2,6,4023,1
SPKL,BDG,TWL,1985,2,6,0,1
SQRS,BDG,TWL,1985,2,6,0,1
SRKR,BDG,TWL,1985,2,6,0,1
SSPN,BDG,TWL,1985,2,6,0,1
STAR,BDG,TWL,1985,2,6,0,1
STRK,BDG,TWL,1985,2,6,0,1
SWSP,BDG,TWL,1985,2,6,0,1
TIGR,BDG,TWL,1985,2,6,0,1
TREE,BDG,TWL,1985,2,6,0,1
URCK,BDG,TWL,1985,2,6,0,1
VRML,BDG,TWL,1985,2,6,5914,1
WDOW,BDG,TWL,1985,2,6,0,1
YEYE,BDG,TWL,1985,2,6,1904,0.833333333333333
YMTH,BDG,TWL,1985,2,6,0,1
YTRK,BDG,TWL,1985,2,6,0,1
ARRA,BDG,TWL,1982,3,1,0,1
BANK,BDG,TWL,1982,3,1,0,1
BCAC,BDG,TWL,1982,3,1,35529,1
BLCK,BDG,TWL,1982,3,1,0,1
BLGL,BDG,TWL,1982,3,1,0,1
BLUR,BDG,TWL,1982,3,1,0,1
BRNZ,BDG,TWL,1982,3,1,0,1
BRWN,BDG,TWL,1982,3,1,0,1
BYEL,BDG,TWL,1982,3,1,0,1
CBZN,BDG,TWL,1982,3,1,0,1
CHNA,BDG,TWL,1982,3,1,0,1
CLPR,BDG,TWL,1982,3,1,11507,1
CMEL,BDG,TWL,1982,3,1,0,1
CNRY,BDG,TWL,1982,3,1,0,1
COPP,BDG,TWL,1982,3,1,0,1
CWCD,BDG,TWL,1982,3,1,0,1
DBRK,BDG,TWL,1982,3,1,0,1
EGLS,BDG,TWL,1982,3,1,0,1
FLAG,BDG,TWL,1982,3,1,0,1
GBLC,BDG,TWL,1982,3,1,0,1
GRAS,BDG,TWL,1982,3,1,0,1
GSPT,BDG,TWL,1982,3,1,0,1
GSRK,BDG,TWL,1982,3,1,0,1
HBRK,BDG,TWL,1982,3,1,0,1
LCOD,BDG,TWL,1982,3,1,0,1
LSPN,BDG,TWL,1982,3,1,0,1
MXRF,BDG,TWL,1982,3,1,0,1
OLVE,BDG,TWL,1982,3,1,0,1
PNKR,BDG,TWL,1982,3,1,0,1
POP,BDG,TWL,1982,3,1,0,1
PRRK,BDG,TWL,1982,3,1,0,1
QLBK,BDG,TWL,1982,3,1,0,1
RDBD,BDG,TWL,1982,3,1,0,1
REDS,BDG,TWL,1982,3,1,0,1
REX,BDG,TWL,1982,3,1,0,1
REYE,BDG,TWL,1982,3,1,0,1
ROSY,BDG,TWL,1982,3,1,0,1
RSTN,BDG,TWL,1982,3,1,0,1
SBLY,BDG,TWL,1982,3,1,0,1
SHRP,BDG,TWL,1982,3,1,0,1
SLGR,BDG,TWL,1982,3,1,0,1
SNOS,BDG,TWL,1982,3,1,0,1
SPKL,BDG,TWL,1982,3,1,0,1
SQRS,BDG,TWL,1982,3,1,0,1
SRKR,BDG,TWL,1982,3,1,0,1
SSPN,BDG,TWL,1982,3,1,0,1
STAR,BDG,TWL,1982,3,1,0,1
STRK,BDG,TWL,1982,3,1,0,1
SWSP,BDG,TWL,1982,3,1,0,1
TIGR,BDG,TWL,1982,3,1,0,1
TREE,BDG,TWL,1982,3,1,0,0
URCK,BDG,TWL,1982,3,1,0,1
VRML,BDG,TWL,1982,3,1,0,1
WDOW,BDG,TWL,1982,3,1,0,1
YEYE,BDG,TWL,1982,3,1,0,1
YMTH,BDG,TWL,1982,3,1,0,1
YTRK,BDG,TWL,1982,3,1,4003,1
ARRA,BDG,TWL,1984,3,5,0,1
BANK,BDG,TWL,1984,3,5,97696,0.8
BCAC,BDG,TWL,1984,3,5,255348,0.8
BLCK,BDG,TWL,1984,3,5,0,1
BLGL,BDG,TWL,1984,3,5,0,1
BLUR,BDG,TWL,1984,3,5,0,1
BRNZ,BDG,TWL,1984,3,5,0,1
BRWN,BDG,TWL,1984,3,5,0,1
BYEL,BDG,TWL,1984,3,5,0,1
CBZN,BDG,TWL,1984,3,5,0,0
CHNA,BDG,TWL,1984,3,5,0,1
CLPR,BDG,TWL,1984,3,5,104734,0.6
CMEL,BDG,TWL,1984,3,5,0,1
CNRY,BDG,TWL,1984,3,5,36721,1
COPP,BDG,TWL,1984,3,5,0,1
CWCD,BDG,TWL,1984,3,5,0,1
DBRK,BDG,TWL,1984,3,5,40172,1
EGLS,BDG,TWL,1984,3,5,0,1
FLAG,BDG,TWL,1984,3,5,0,1
GBLC,BDG,TWL,1984,3,5,0,1
GRAS,BDG,TWL,1984,3,5,0,1
GSPT,BDG,TWL,1984,3,5,0,1
GSRK,BDG,TWL,1984,3,5,0,1
HBRK,BDG,TWL,1984,3,5,0,1
LCOD,BDG,TWL,1984,3,5,0,1
LSPN,BDG,TWL,1984,3,5,0,1
MXRF,BDG,TWL,1984,3,5,0,1
OLVE,BDG,TWL,1984,3,5,0,1
PNKR,BDG,TWL,1984,3,5,0,1
POP,BDG,TWL,1984,3,5,0,1
PRRK,BDG,TWL,1984,3,5,0,1
QLBK,BDG,TWL,1984,3,5,0,1
RDBD,BDG,TWL,1984,3,5,0,1
REDS,BDG,TWL,1984,3,5,0,1
REX,BDG,TWL,1984,3,5,0,1
REYE,BDG,TWL,1984,3,5,0,1
ROSY,BDG,TWL,1984,3,5,0,1
RSTN,BDG,TWL,1984,3,5,0,1
SBLY,BDG,TWL,1984,3,5,0,1
SHRP,BDG,TWL,1984,3,5,0,1
SLGR,BDG,TWL,1984,3,5,0,1
SNOS,BDG,TWL,1984,3,5,9728,1
SPKL,BDG,TWL,1984,3,5,0,1
SQRS,BDG,TWL,1984,3,5,0,1
SRKR,BDG,TWL,1984,3,5,0,1
SSPN,BDG,TWL,1984,3,5,7363,0.8
STAR,BDG,TWL,1984,3,5,0,1
STRK,BDG,TWL,1984,3,5,2786,1
SWSP,BDG,TWL,1984,3,5,0,1
TIGR,BDG,TWL,1984,3,5,0,1
TREE,BDG,TWL,1984,3,5,0,1
URCK,BDG,TWL,1984,3,5,0,1
VRML,BDG,TWL,1984,3,5,0,1
WDOW,BDG,TWL,1984,3,5,0,1
YEYE,BDG,TWL,1984,3,5,0,1
YMTH,BDG,TWL,1984,3,5,0,1
YTRK,BDG,TWL,1984,3,5,0,1
ARRA,BDG,TWL,1985,3,9,0,1
BANK,BDG,TWL,1985,3,9,89205,0.333333333333333
BCAC,BDG,TWL,1985,3,9,5776,1
BLCK,BDG,TWL,1985,3,9,0,1
BLGL,BDG,TWL,1985,3,9,0,1
BLUR,BDG,TWL,1985,3,9,0,1
BRNZ,BDG,TWL,1985,3,9,0,1
BRWN,BDG,TWL,1985,3,9,0,1
BYEL,BDG,TWL,1985,3,9,0,1
CBZN,BDG,TWL,1985,3,9,0,1
CHNA,BDG,TWL,1985,3,9,0,1
CLPR,BDG,TWL,1985,3,9,25402,1
CMEL,BDG,TWL,1985,3,9,0,1
CNRY,BDG,TWL,1985,3,9,1997,1
COPP,BDG,TWL,1985,3,9,0,1
CWCD,BDG,TWL,1985,3,9,0,1
DBRK,BDG,TWL,1985,3,9,29373,0.888888888888889
EGLS,BDG,TWL,1985,3,9,0,1
FLAG,BDG,TWL,1985,3,9,0,1
GBLC,BDG,TWL,1985,3,9,0,1
GRAS,BDG,TWL,1985,3,9,0,1
GSPT,BDG,TWL,1985,3,9,57,1
GSRK,BDG,TWL,1985,3,9,0,1
HBRK,BDG,TWL,1985,3,9,0,1
LCOD,BDG,TWL,1985,3,9,0,1
LSPN,BDG,TWL,1985,3,9,0,1
MXRF,BDG,TWL,1985,3,9,0,1
OLVE,BDG,TWL,1985,3,9,0,1
PNKR,BDG,TWL,1985,3,9,0,1
POP,BDG,TWL,1985,3,9,3519,1
PRRK,BDG,TWL,1985,3,9,0,1
QLBK,BDG,TWL,1985,3,9,0,1
RDBD,BDG,TWL,1985,3,9,1077,1
REDS,BDG,TWL,1985,3,9,0,1
REX,BDG,TWL,1985,3,9,0,1
REYE,BDG,TWL,1985,3,9,0,1
ROSY,BDG,TWL,1985,3,9,0,1
RSTN,BDG,TWL,1985,3,9,0,1
SBLY,BDG,TWL,1985,3,9,0,1
SHRP,BDG,TWL,1985,3,9,0,1
SLGR,BDG,TWL,1985,3,9,1954,0.888888888888889
SNOS,BDG,TWL,1985,3,9,8155,1
SPKL,BDG,TWL,1985,3,9,0,1
SQRS,BDG,TWL,1985,3,9,0,1
SRKR,BDG,TWL,1985,3,9,0,1
SSPN,BDG,TWL,1985,3,9,0,1
STAR,BDG,TWL,1985,3,9,0,1
STRK,BDG,TWL,1985,3,9,359,1
SWSP,BDG,TWL,1985,3,9,0,1
TIGR,BDG,TWL,1985,3,9,0,1
TREE,BDG,TWL,1985,3,9,0,1
URCK,BDG,TWL,1985,3,9,0,1
VRML,BDG,TWL,1985,3,9,0,1
WDOW,BDG,TWL,1985,3,9,0,1
YEYE,BDG,TWL,1985,3,9,732,0.888888888888889
YMTH,BDG,TWL,1985,3,9,0,1
YTRK,BDG,TWL,1985,3,9,365,1
ARRA,BDG,TWL,1981,4,3,0,1
BANK,BDG,TWL,1981,4,3,0,1
BCAC,BDG,TWL,1981,4,3,382219,0.666666666666667
BLCK,BDG,TWL,1981,4,3,0,1
BLGL,BDG,TWL,1981,4,3,0,1
BLUR,BDG,TWL,1981,4,3,0,1
BRNZ,BDG,TWL,1981,4,3,0,1
BRWN,BDG,TWL,1981,4,3,0,1
BYEL,BDG,TWL,1981,4,3,0,1
CBZN,BDG,TWL,1981,4,3,0,1
CHNA,BDG,TWL,1981,4,3,0,1
CLPR,BDG,TWL,1981,4,3,2874,1
CMEL,BDG,TWL,1981,4,3,0,1
CNRY,BDG,TWL,1981,4,3,0,1
COPP,BDG,TWL,1981,4,3,0,1
CWCD,BDG,TWL,1981,4,3,0,1
DBRK,BDG,TWL,1981,4,3,0,1
EGLS,BDG,TWL,1981,4,3,0,1
FLAG,BDG,TWL,1981,4,3,0,1
GBLC,BDG,TWL,1981,4,3,0,1
GRAS,BDG,TWL,1981,4,3,0,1
GSPT,BDG,TWL,1981,4,3,0,1
GSRK,BDG,TWL,1981,4,3,0,1
HBRK,BDG,TWL,1981,4,3,0,1
LCOD,BDG,TWL,1981,4,3,0,1
LSPN,BDG,TWL,1981,4,3,0,1
MXRF,BDG,TWL,1981,4,3,0,1
OLVE,BDG,TWL,1981,4,3,0,1
PNKR,BDG,TWL,1981,4,3,0,1
POP,BDG,TWL,1981,4,3,0,1
PRRK,BDG,TWL,1981,4,3,0,1
QLBK,BDG,TWL,1981,4,3,0,1
RDBD,BDG,TWL,1981,4,3,0,1
REDS,BDG,TWL,1981,4,3,0,1
REX,BDG,TWL,1981,4,3,0,1
REYE,BDG,TWL,1981,4,3,0,1
ROSY,BDG,TWL,1981,4,3,0,1
RSTN,BDG,TWL,1981,4,3,0,1
SBLY,BDG,TWL,1981,4,3,0,1
SHRP,BDG,TWL,1981,4,3,0,1
SLGR,BDG,TWL,1981,4,3,0,1
SNOS,BDG,TWL,1981,4,3,0,1
SPKL,BDG,TWL,1981,4,3,0,1
SQRS,BDG,TWL,1981,4,3,0,1
SRKR,BDG,TWL,1981,4,3,0,1
SSPN,BDG,TWL,1981,4,3,0,1
STAR,BDG,TWL,1981,4,3,0,1
STRK,BDG,TWL,1981,4,3,0,1
SWSP,BDG,TWL,1981,4,3,0,1
TIGR,BDG,TWL,1981,4,3,2766,0.666666666666667
TREE,BDG,TWL,1981,4,3,0,1
URCK,BDG,TWL,1981,4,3,0,1
VRML,BDG,TWL,1981,4,3,0,1
WDOW,BDG,TWL,1981,4,3,0,1
YEYE,BDG,TWL,1981,4,3,0,1
YMTH,BDG,TWL,1981,4,3,0,1
YTRK,BDG,TWL,1981,4,3,0,1
ARRA,BDG,TWL,1983,4,1,0,1
BANK,BDG,TWL,1983,4,1,0,1
BCAC,BDG,TWL,1983,4,1,117079,1
BLCK,BDG,TWL,1983,4,1,0,1
BLGL,BDG,TWL,1983,4,1,0,1
BLUR,BDG,TWL,1983,4,1,0,1
BRNZ,BDG,TWL,1983,4,1,0,1
BRWN,BDG,TWL,1983,4,1,0,1
BYEL,BDG,TWL,1983,4,1,0,1
CBZN,BDG,TWL,1983,4,1,0,0
CHNA,BDG,TWL,1983,4,1,0,1
CLPR,BDG,TWL,1983,4,1,73048,1
CMEL,BDG,TWL,1983,4,1,0,1
CNRY,BDG,TWL,1983,4,1,0,1
COPP,BDG,TWL,1983,4,1,0,1
CWCD,BDG,TWL,1983,4,1,0,1
DBRK,BDG,TWL,1983,4,1,0,1
EGLS,BDG,TWL,1983,4,1,0,1
FLAG,BDG,TWL,1983,4,1,0,1
GBLC,BDG,TWL,1983,4,1,0,1
GRAS,BDG,TWL,1983,4,1,0,1
GSPT,BDG,TWL,1983,4,1,0,1
GSRK,BDG,TWL,1983,4,1,0,1
HBRK,BDG,TWL,1983,4,1,0,1
LCOD,BDG,TWL,1983,4,1,0,1
LSPN,BDG,TWL,1983,4,1,0,1
MXRF,BDG,TWL,1983,4,1,0,1
OLVE,BDG,TWL,1983,4,1,0,1
PNKR,BDG,TWL,1983,4,1,0,1
POP,BDG,TWL,1983,4,1,0,1
PRRK,BDG,TWL,1983,4,1,0,1
QLBK,BDG,TWL,1983,4,1,0,1
RDBD,BDG,TWL,1983,4,1,0,1
REDS,BDG,TWL,1983,4,1,0,1
REX,BDG,TWL,1983,4,1,0,1
REYE,BDG,TWL,1983,4,1,0,1
ROSY,BDG,TWL,1983,4,1,0,1
RSTN,BDG,TWL,1983,4,1,0,1
SBLY,BDG,TWL,1983,4,1,0,1
SHRP,BDG,TWL,1983,4,1,0,1
SLGR,BDG,TWL,1983,4,1,0,1
SNOS,BDG,TWL,1983,4,1,0,1
SPKL,BDG,TWL,1983,4,1,0,1
SQRS,BDG,TWL,1983,4,1,0,1
SRKR,BDG,TWL,1983,4,1,0,1
SSPN,BDG,TWL,1983,4,1,0,1
STAR,BDG,TWL,1983,4,1,0,1
STRK,BDG,TWL,1983,4,1,0,1
SWSP,BDG,TWL,1983,4,1,0,0
TIGR,BDG,TWL,1983,4,1,0,1
TREE,BDG,TWL,1983,4,1,0,1
URCK,BDG,TWL,1983,4,1,0,1
VRML,BDG,TWL,1983,4,1,0,1
WDOW,BDG,TWL,1983,4,1,0,1
YEYE,BDG,TWL,1983,4,1,0,1
YMTH,BDG,TWL,1983,4,1,0,1
YTRK,BDG,TWL,1983,4,1,0,1
ARRA,BDG,TWL,1984,4,10,0,1
BANK,BDG,TWL,1984,4,10,372024,0.7
BCAC,BDG,TWL,1984,4,10,101145,1
BLCK,BDG,TWL,1984,4,10,0,1
BLGL,BDG,TWL,1984,4,10,2736,0.9
BLUR,BDG,TWL,1984,4,10,0,1
BRNZ,BDG,TWL,1984,4,10,0,1
BRWN,BDG,TWL,1984,4,10,0,1
BYEL,BDG,TWL,1984,4,10,0,1
CBZN,BDG,TWL,1984,4,10,0,1
CHNA,BDG,TWL,1984,4,10,0,1
CLPR,BDG,TWL,1984,4,10,71123,1
CMEL,BDG,TWL,1984,4,10,0,1
CNRY,BDG,TWL,1984,4,10,30445,1
COPP,BDG,TWL,1984,4,10,0,1
CWCD,BDG,TWL,1984,4,10,0,1
DBRK,BDG,TWL,1984,4,10,30339,0.9
EGLS,BDG,TWL,1984,4,10,0,1
FLAG,BDG,TWL,1984,4,10,0,1
GBLC,BDG,TWL,1984,4,10,0,1
GRAS,BDG,TWL,1984,4,10,0,1
GSPT,BDG,TWL,1984,4,10,10945,0.9
GSRK,BDG,TWL,1984,4,10,0,1
HBRK,BDG,TWL,1984,4,10,0,1
LCOD,BDG,TWL,1984,4,10,0,1
LSPN,BDG,TWL,1984,4,10,0,1
MXRF,BDG,TWL,1984,4,10,0,1
OLVE,BDG,TWL,1984,4,10,0,1
PNKR,BDG,TWL,1984,4,10,0,1
POP,BDG,TWL,1984,4,10,0,1
PRRK,BDG,TWL,1984,4,10,0,1
QLBK,BDG,TWL,1984,4,10,0,1
RDBD,BDG,TWL,1984,4,10,0,1
REDS,BDG,TWL,1984,4,10,0,1
REX,BDG,TWL,1984,4,10,0,1
REYE,BDG,TWL,1984,4,10,0,1
ROSY,BDG,TWL,1984,4,10,0,0
RSTN,BDG,TWL,1984,4,10,0,1
SBLY,BDG,TWL,1984,4,10,0,1
SHRP,BDG,TWL,1984,4,10,0,1
SLGR,BDG,TWL,1984,4,10,0,1
SNOS,BDG,TWL,1984,4,10,25801,1
SPKL,BDG,TWL,1984,4,10,0,1
SQRS,BDG,TWL,1984,4,10,0,1
SRKR,BDG,TWL,1984,4,10,0,1
SSPN,BDG,TWL,1984,4,10,0,1
STAR,BDG,TWL,1984,4,10,0,1
STRK,BDG,TWL,1984,4,10,697,1
SWSP,BDG,TWL,1984,4,10,0,1
TIGR,BDG,TWL,1984,4,10,0,1
TREE,BDG,TWL,1984,4,10,0,1
URCK,BDG,TWL,1984,4,10,0,1
VRML,BDG,TWL,1984,4,10,0,1
WDOW,BDG,TWL,1984,4,10,1656,1
YEYE,BDG,TWL,1984,4,10,0,1
YMTH,BDG,TWL,1984,4,10,0,1
YTRK,BDG,TWL,1984,4,10,12116,0.9
ARRA,BDG,TWL,1985,4,1,0,1
BANK,BDG,TWL,1985,4,1,180900,1
BCAC,BDG,TWL,1985,4,1,60287,1
BLCK,BDG,TWL,1985,4,1,0,1
BLGL,BDG,TWL,1985,4,1,0,1
BLUR,BDG,TWL,1985,4,1,0,1
BRNZ,BDG,TWL,1985,4,1,0,1
BRWN,BDG,TWL,1985,4,1,0,1
BYEL,BDG,TWL,1985,4,1,0,1
CBZN,BDG,TWL,1985,4,1,0,1
CHNA,BDG,TWL,1985,4,1,0,1
CLPR,BDG,TWL,1985,4,1,135675,1
CMEL,BDG,TWL,1985,4,1,0,1
CNRY,BDG,TWL,1985,4,1,0,1
COPP,BDG,TWL,1985,4,1,0,1
CWCD,BDG,TWL,1985,4,1,0,1
DBRK,BDG,TWL,1985,4,1,0,1
EGLS,BDG,TWL,1985,4,1,0,0
FLAG,BDG,TWL,1985,4,1,0,1
GBLC,BDG,TWL,1985,4,1,0,1
GRAS,BDG,TWL,1985,4,1,0,1
GSPT,BDG,TWL,1985,4,1,0,1
GSRK,BDG,TWL,1985,4,1,0,1
HBRK,BDG,TWL,1985,4,1,0,1
LCOD,BDG,TWL,1985,4,1,0,1
LSPN,BDG,TWL,1985,4,1,0,1
MXRF,BDG,TWL,1985,4,1,0,1
OLVE,BDG,TWL,1985,4,1,0,1
PNKR,BDG,TWL,1985,4,1,0,1
POP,BDG,TWL,1985,4,1,0,1
PRRK,BDG,TWL,1985,4,1,0,1
QLBK,BDG,TWL,1985,4,1,0,1
RDBD,BDG,TWL,1985,4,1,0,1
REDS,BDG,TWL,1985,4,1,0,1
REX,BDG,TWL,1985,4,1,0,1
REYE,BDG,TWL,1985,4,1,0,1
ROSY,BDG,TWL,1985,4,1,0,1
RSTN,BDG,TWL,1985,4,1,0,1
SBLY,BDG,TWL,1985,4,1,0,1
SHRP,BDG,TWL,1985,4,1,0,1
SLGR,BDG,TWL,1985,4,1,0,1
SNOS,BDG,TWL,1985,4,1,7549,1
SPKL,BDG,TWL,1985,4,1,0,1
SQRS,BDG,TWL,1985,4,1,0,1
SRKR,BDG,TWL,1985,4,1,0,1
SSPN,BDG,TWL,1985,4,1,0,1
STAR,BDG,TWL,1985,4,1,0,1
STRK,BDG,TWL,1985,4,1,0,1
SWSP,BDG,TWL,1985,4,1,0,1
TIGR,BDG,TWL,1985,4,1,0,1
TREE,BDG,TWL,1985,4,1,0,1
URCK,BDG,TWL,1985,4,1,0,1
VRML,BDG,TWL,1985,4,1,0,1
WDOW,BDG,TWL,1985,4,1,0,1
YEYE,BDG,TWL,1985,4,1,0,1
YMTH,BDG,TWL,1985,4,1,0,1
YTRK,BDG,TWL,1985,4,1,0,1
ARRA,OSF,HKL,1980,1,4,0,1
BANK,OSF,HKL,1980,1,4,0,1
BCAC,OSF,HKL,1980,1,4,37356,0.75
BLCK,OSF,HKL,1980,1,4,0,1
BLGL,OSF,HKL,1980,1,4,0,1
BLUR,OSF,HKL,1980,1,4,0,1
BRNZ,OSF,HKL,1980,1,4,0,1
BRWN,OSF,HKL,1980,1,4,0,1
BYEL,OSF,HKL,1980,1,4,0,1
CBZN,OSF,HKL,1980,1,4,0,1
CHNA,OSF,HKL,1980,1,4,0,1
CLPR,OSF,HKL,1980,1,4,3446,1
CMEL,OSF,HKL,1980,1,4,0,1
CNRY,OSF,HKL,1980,1,4,5563,0.75
COPP,OSF,HKL,1980,1,4,0,1
CWCD,OSF,HKL,1980,1,4,0,1
DBRK,OSF,HKL,1980,1,4,0,1
EGLS,OSF,HKL,1980,1,4,0,1
FLAG,OSF,HKL,1980,1,4,0,1
GBLC,OSF,HKL,1980,1,4,0,1
GRAS,OSF,HKL,1980,1,4,0,1
GSPT,OSF,HKL,1980,1,4,590,0.75
GSRK,OSF,HKL,1980,1,4,0,1
HBRK,OSF,HKL,1980,1,4,0,1
LCOD,OSF,HKL,1980,1,4,0,1
LSPN,OSF,HKL,1980,1,4,0,1
MXRF,OSF,HKL,1980,1,4,0,1
OLVE,OSF,HKL,1980,1,4,0,1
PNKR,OSF,HKL,1980,1,4,0,1
POP,OSF,HKL,1980,1,4,0,1
PRRK,OSF,HKL,1980,1,4,0,1
QLBK,OSF,HKL,1980,1,4,0,1
RDBD,OSF,HKL,1980,1,4,0,1
REDS,OSF,HKL,1980,1,4,0,1
REX,OSF,HKL,1980,1,4,0,1
REYE,OSF,HKL,1980,1,4,0,1
ROSY,OSF,HKL,1980,1,4,0,1
RSTN,OSF,HKL,1980,1,4,0,1
SBLY,OSF,HKL,1980,1,4,0,1
SHRP,OSF,HKL,1980,1,4,0,1
SLGR,OSF,HKL,1980,1,4,0,1
SNOS,OSF,HKL,1980,1,4,0,1
SPKL,OSF,HKL,1980,1,4,0,1
SQRS,OSF,HKL,1980,1,4,0,1
SRKR,OSF,HKL,1980,1,4,0,1
SSPN,OSF,HKL,1980,1,4,0,1
STAR,OSF,HKL,1980,1,4,0,1
STRK,OSF,HKL,1980,1,4,0,1
SWSP,OSF,HKL,1980,1,4,0,1
TIGR,OSF,HKL,1980,1,4,0,1
TREE,OSF,HKL,1980,1,4,0,1
URCK,OSF,HKL,1980,1,4,0,1
VRML,OSF,HKL,1980,1,4,5883,0.75
WDOW,OSF,HKL,1980,1,4,0,1
YEYE,OSF,HKL,1980,1,4,418,0.75
YMTH,OSF,HKL,1980,1,4,0,1
YTRK,OSF,HKL,1980,1,4,0,1
ARRA,OSF,HKL,1984,1,1,0,1
BANK,OSF,HKL,1984,1,1,0,1
BCAC,OSF,HKL,1984,1,1,193476,1
BLCK,OSF,HKL,1984,1,1,0,1
BLGL,OSF,HKL,1984,1,1,0,1
BLUR,OSF,HKL,1984,1,1,0,1
BRNZ,OSF,HKL,1984,1,1,0,1
BRWN,OSF,HKL,1984,1,1,0,1
BYEL,OSF,HKL,1984,1,1,0,1
